C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_47_630.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_47_630.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_47_630.jpg, 0, 1, 0, 4.642254
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_47_732.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_47_732.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_47_732.jpg, 0, 1, 0, 5.801711
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_47_832.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_47_832.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_47_832.jpg, 0, 1, 0, 6.950005
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_47_935.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_47_935.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_47_935.jpg, -0.2802318, 1, 0, 8.06881
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_037.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_037.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_037.jpg, -0.4960118, 1, 0, 9.132444
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_137.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_137.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_137.jpg, -0.1919051, 1, 0, 10.25444
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_238.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_238.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_238.jpg, 0, 1, 0, 11.34819
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_340.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_340.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_340.jpg, 0, 1, 0, 12.47802
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_440.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_440.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_440.jpg, 0, 1, 0, 13.54022
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_542.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_542.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_542.jpg, -0.1178001, 1, 0, 14.61217
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_643.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_643.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_643.jpg, -0.4193883, 1, 0, 15.61197
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_745.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_745.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_745.jpg, -0.3182991, 1, 0, 16.8271
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_846.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_846.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_846.jpg, -0.01711416, 1, 0, 17.73023
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_48_947.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_48_947.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_48_947.jpg, -0.1344816, 1, 0, 18.89543
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_049.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_049.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_049.jpg, -0.3439743, 1, 0, 19.72666
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_149.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_149.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_149.jpg, -0.04234178, 1, 0, 20.83855
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_252.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_252.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_252.jpg, 0, 1, 0, 21.76019
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_354.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_354.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_354.jpg, 0, 1, 0, 22.78885
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_454.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_454.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_454.jpg, 0, 1, 0, 23.75154
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_557.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_557.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_557.jpg, -0.2738199, 1, 0, 24.69251
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_656.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_656.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_656.jpg, -0.4195084, 1, 0, 25.50506
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_760.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_760.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_760.jpg, -0.1217091, 1, 0, 26.45388
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_862.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_862.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_862.jpg, 0, 1, 0, 27.37993
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_49_965.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_49_965.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_49_965.jpg, -0.3069645, 1, 0, 28.46751
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_066.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_066.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_066.jpg, -0.3306423, 1, 0, 29.27471
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_168.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_168.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_168.jpg, -0.04005301, 1, 0, 30.18103
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_270.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_270.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_270.jpg, -0.1408884, 1, 0, 30.19004
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_372.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_372.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_372.jpg, -0.3406233, 1, 0, 30.17219
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_472.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_472.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_472.jpg, -0.04143331, 1, 0, 30.19041
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_573.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_573.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_573.jpg, 0, 1, 0, 30.18987
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_673.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_673.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_673.jpg, 0, 1, 0, 30.19027
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_775.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_775.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_775.jpg, 0, 1, 0, 30.1903
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_879.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_879.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_879.jpg, 0, 1, 0, 30.19038
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_50_982.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_50_982.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_50_982.jpg, 0, 1, 0, 30.19033
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_084.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_084.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_084.jpg, -0.1406394, 1, 0, 30.18443
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_187.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_187.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_187.jpg, -0.4393194, 1, 0, 30.14963
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_289.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_289.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_289.jpg, -0.2558798, 1, 0, 30.19029
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_391.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_391.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_391.jpg, 0, 1, 0, 30.18638
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_491.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_491.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_491.jpg, 0, 1, 0, 30.18989
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_592.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_592.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_592.jpg, 0, 1, 0, 30.19027
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_693.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_693.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_693.jpg, 0, 1, 0, 30.19028
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_796.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_796.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_796.jpg, 0, 1, 0, 30.19031
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_897.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_897.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_897.jpg, -0.2743536, 1, 0, 30.1714
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_51_998.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_51_998.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_51_998.jpg, -0.4515844, 1, 0, 30.15422
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_100.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_100.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_100.jpg, -0.149088, 1, 0, 30.19299
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_202.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_202.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_202.jpg, 0, 1, 0, 30.18867
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_303.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_303.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_303.jpg, 0, 1, 0, 30.19011
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_406.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_406.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_406.jpg, 0, 1, 0, 30.19033
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_508.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_508.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_508.jpg, 0, 1, 0, 30.1906
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_610.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_610.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_610.jpg, 0, 1, 0, 30.19029
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_712.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_712.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_712.jpg, 0, 1, 0, 30.18958
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_814.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_814.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_814.jpg, 0, 1, 0, 30.19021
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_52_914.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_52_914.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_52_914.jpg, 0, 1, 0, 30.19019
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_016.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_016.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_016.jpg, 0, 1, 0, 30.19011
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_117.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_117.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_117.jpg, 0, 1, 0, 30.19017
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_217.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_217.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_217.jpg, 0, 1, 0, 30.19019
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_318.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_318.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_318.jpg, 0, 1, 0, 30.19015
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_420.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_420.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_420.jpg, 0, 1, 0, 30.19079
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_524.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_524.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_524.jpg, 0, 1, 0, 30.19042
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_625.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_625.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_625.jpg, 0, 1, 0, 30.19076
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_727.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_727.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_727.jpg, 0, 1, 0, 30.19037
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_829.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_829.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_829.jpg, 0, 1, 0, 30.18963
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_53_933.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_53_933.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_53_933.jpg, -0.0459393, 1, 0, 30.18974
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_54_034.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_54_034.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_54_034.jpg, -0.3506237, 1, 0, 30.161
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_54_135.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_54_135.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_54_135.jpg, -0.09747358, 1, 0, 30.19136
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_54_238.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_54_238.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_54_238.jpg, 0, 1, 0, 30.18953
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_54_340.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_54_340.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_54_340.jpg, 0, 1, 0, 30.19021
C:\Users\alumno\Desktop\code\autonomous\datos\IMG\center_2019_09_25_11_05_54_443.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\left_2019_09_25_11_05_54_443.jpg, C:\Users\alumno\Desktop\code\autonomous\datos\IMG\right_2019_09_25_11_05_54_443.jpg, -0.1050123, 1, 0, 30.18819
